seed,N,pair,domain_i,domain_j,c,gamma_learn,gamma_oper,R0,Ri,Rj,Rij,d_i,transition_i_photo,transition_i_art_painting,transition_i_cartoon,transition_i_sketch,d_j,transition_j_photo,transition_j_art_painting,transition_j_cartoon,transition_j_sketch,d_ij,transition_ij_photo,transition_ij_art_painting,transition_ij_cartoon,transition_ij_sketch,gamma_route_photo,gamma_route_art_painting,gamma_route_cartoon,gamma_route_sketch,route_interaction_count,route_interaction_l1,routing_config_count,Fij_pattern_new,delta_gamma,sign_change,delta_class,Vlearn_F0,Voper_F0,Vlearn_Fi,Voper_Fi,Vlearn_Fj,Voper_Fj,Vlearn_Fij,Voper_Fij
1,25,art_painting-sketch,art_painting,sketch,0.05,0.0704704254791864,0.0110455194947377,"F,F,F,D","F,F,F,D","D,D,F,D","D,D,F,D",0,F→F,F→F,F→F,D→D,2,F→D,F→D,F→F,D→D,2,F→D,F→D,F→F,D→D,0,0,0,0,0,0,2,False,-0.0594249059844487,False,ABSORB,0.7789813096653946,0.7851922296373651,0.7552362022304926,0.7770184660670855,0.7096568974601792,0.7740379388697188,0.7563822155044637,0.7769096947941769
1,25,art_painting-sketch,art_painting,sketch,0.1,0.0704704254791864,0.034307120233054,"F,F,F,F","F,F,F,D","D,D,F,D","F,F,F,F",1,F→F,F→F,F→F,F→D,3,F→D,F→D,F→F,F→D,0,F→F,F→F,F→F,F→F,-1,-1,0,-2,3,4,3,True,-0.0361633052461324,False,ABSORB,0.7789813096653946,0.7789813096653946,0.7552362022304926,0.7645184660670854,0.7096568974601792,0.7365379388697189,0.7563822155044637,0.7563822155044637
1,25,art_painting-sketch,art_painting,sketch,0.15,0.0704704254791864,0.0697027212386651,"F,F,F,F","F,F,F,F","D,D,F,F","F,F,F,F",0,F→F,F→F,F→F,F→F,2,F→D,F→D,F→F,F→F,0,F→F,F→F,F→F,F→F,-1,-1,0,0,2,2,2,False,-0.0007677042405213053,False,ABSORB,0.7789813096653946,0.7789813096653946,0.7552362022304926,0.7552362022304926,0.7096568974601792,0.7104246017007005,0.7563822155044637,0.7563822155044637
1,25,cartoon-sketch,cartoon,sketch,0.0,0.1796584225716831,0.0081848656681842,"D,D,F,D","D,D,D,D","D,D,F,D","D,D,F,D",1,D→D,D→D,F→D,D→D,0,D→D,D→D,F→F,D→D,0,D→D,D→D,F→F,D→D,0,0,-1,0,1,1,2,False,-0.1714735569034989,False,ABSORB,0.7789813096653946,0.8188822188869986,0.6137116683579313,0.8063775990177904,0.7096568974601792,0.8115379388697188,0.7240456787243992,0.8072181846686948
1,25,cartoon-sketch,cartoon,sketch,0.02,0.1796584225716831,0.0131848656681841,"D,D,F,D","D,D,D,D","D,D,F,D","D,D,F,D",1,D→D,D→D,F→D,D→D,0,D→D,D→D,F→F,D→D,0,D→D,D→D,F→F,D→D,0,0,-1,0,1,1,2,False,-0.166473556903499,False,ABSORB,0.7789813096653946,0.8038822188869986,0.6137116683579313,0.7863775990177905,0.7096568974601792,0.7965379388697188,0.7240456787243992,0.7922181846686948
1,25,cartoon-sketch,cartoon,sketch,0.05,0.1796584225716831,0.0244948764185506,"F,F,F,D","D,D,D,D","D,D,F,D","D,D,F,D",3,F→D,F→D,F→D,D→D,2,F→D,F→D,F→F,D→D,2,F→D,F→D,F→F,D→D,-1,-1,-1,0,3,3,3,False,-0.1551635461531325,False,ABSORB,0.7789813096653946,0.7851922296373651,0.6137116683579313,0.7563775990177904,0.7096568974601792,0.7740379388697188,0.7240456787243992,0.7697181846686948
1,25,cartoon-sketch,cartoon,sketch,0.1,0.1796584225716831,0.0668995767892263,"F,F,F,F","D,D,F,D","D,D,F,D","D,D,F,F",3,F→D,F→D,F→F,F→D,3,F→D,F→D,F→F,F→D,2,F→D,F→D,F→F,F→F,-1,-1,0,-2,3,4,3,True,-0.1127588457824568,False,ABSORB,0.7789813096653946,0.7789813096653946,0.6137116683579313,0.7126499781647786,0.7096568974601792,0.7365379388697189,0.7240456787243992,0.7371061841583292
1,25,cartoon-sketch,cartoon,sketch,0.15,0.1796584225716831,0.1153473601217929,"F,F,F,F","F,D,F,D","D,D,F,F","F,F,F,F",2,F→F,F→D,F→F,F→D,2,F→D,F→D,F→F,F→F,0,F→F,F→F,F→F,F→F,-1,-2,0,-1,3,4,3,True,-0.0643110624498902,False,ABSORB,0.7789813096653946,0.7789813096653946,0.6137116683579313,0.6772550265673003,0.7096568974601792,0.7104246017007005,0.7240456787243992,0.7240456787243992
1,50,photo-art_painting,photo,art_painting,0.0,0.0968050919370183,0.0125046198692082,"D,D,F,D","D,D,D,D","D,D,D,D","D,D,D,D",1,D→D,D→D,F→D,D→D,1,D→D,D→D,F→D,D→D,1,D→D,D→D,F→D,D→D,0,0,-1,0,1,1,2,False,-0.0843004720678101,False,ABSORB,0.7789813096653946,0.8188822188869986,0.6704817389086563,0.8063775990177904,0.6971031828488351,0.8063775990177904,0.6854087040291151,0.8063775990177904
1,50,photo-art_painting,photo,art_painting,0.02,0.0968050919370183,0.0175046198692081,"D,D,F,D","D,D,D,D","D,D,D,D","D,D,D,D",1,D→D,D→D,F→D,D→D,1,D→D,D→D,F→D,D→D,1,D→D,D→D,F→D,D→D,0,0,-1,0,1,1,2,False,-0.07930047206781021,False,ABSORB,0.7789813096653946,0.8038822188869986,0.6704817389086563,0.7863775990177905,0.6971031828488351,0.7863775990177905,0.6854087040291151,0.7863775990177905
1,50,photo-art_painting,photo,art_painting,0.05,0.0968050919370183,0.0288348912052832,"F,F,F,D","F,D,D,D","D,F,D,D","F,F,D,D",2,F→F,F→D,F→D,D→D,2,F→D,F→F,F→D,D→D,1,F→F,F→F,F→D,D→D,-1,-1,-1,0,3,3,4,True,-0.0679702007317351,False,ABSORB,0.7789813096653946,0.7851922296373651,0.6704817389086563,0.762088694956123,0.6971031828488351,0.7566231286848217,0.6854087040291151,0.7623544852088628
1,50,photo-art_painting,photo,art_painting,0.1,0.0968050919370183,0.0522602596370203,"F,F,F,F","F,F,D,D","F,F,D,D","F,F,D,D",2,F→F,F→F,F→D,F→D,2,F→F,F→F,F→D,F→D,2,F→F,F→F,F→D,F→D,0,0,-1,-1,2,2,2,False,-0.044544832299998005,False,ABSORB,0.7789813096653946,0.7789813096653946,0.6704817389086563,0.7328549629715775,0.6971031828488351,0.7312205722656595,0.6854087040291151,0.7373544852088627
1,50,photo-art_painting,photo,art_painting,0.15,0.0968050919370183,0.0667895508505079,"F,F,F,F","F,F,F,D","F,F,F,D","F,F,F,D",1,F→F,F→F,F→F,F→D,1,F→F,F→F,F→F,F→D,1,F→F,F→F,F→F,F→D,0,0,0,-1,1,1,2,False,-0.030015541086510403,False,ABSORB,0.7789813096653946,0.7789813096653946,0.6704817389086563,0.7159823245501518,0.6971031828488351,0.7180119190600842,0.6854087040291151,0.7218024847953494
1,50,photo-cartoon,photo,cartoon,0.0,0.1317042364154211,0.0101820204985183,"D,D,F,D","D,D,D,D","D,D,F,D","D,D,D,D",1,D→D,D→D,F→D,D→D,0,D→D,D→D,F→F,D→D,1,D→D,D→D,F→D,D→D,0,0,0,0,0,0,2,False,-0.12152221591690279,False,ABSORB,0.7789813096653946,0.8188822188869986,0.6704817389086563,0.8063775990177904,0.6762820392729282,0.8087001983884803,0.699486704931611,0.8063775990177904
1,50,photo-cartoon,photo,cartoon,0.02,0.1317042364154211,0.0101820204985183,"D,D,F,D","D,D,D,D","D,D,F,D","D,D,D,D",1,D→D,D→D,F→D,D→D,0,D→D,D→D,F→F,D→D,1,D→D,D→D,F→D,D→D,0,0,0,0,0,0,2,False,-0.12152221591690279,False,ABSORB,0.7789813096653946,0.8038822188869986,0.6704817389086563,0.7863775990177905,0.6762820392729282,0.7937001983884803,0.699486704931611,0.7863775990177905
1,50,photo-cartoon,photo,cartoon,0.05,0.1317042364154211,0.0124851781407471,"F,F,F,D","F,D,D,D","D,D,F,D","F,D,F,D",2,F→F,F→D,F→D,D→D,2,F→D,F→D,F→F,D→D,1,F→F,F→D,F→F,D→D,-1,-1,-1,0,3,3,4,True,-0.119219058274674,False,ABSORB,0.7789813096653946,0.7851922296373651,0.6704817389086563,0.762088694956123,0.6762820392729282,0.7712001983884803,0.699486704931611,0.7605818418479853
1,50,photo-cartoon,photo,cartoon,0.1,0.1317042364154211,0.057032062659327,"F,F,F,F","F,F,D,D","D,D,F,D","F,F,F,D",2,F→F,F→F,F→D,F→D,3,F→D,F→D,F→F,F→D,1,F→F,F→F,F→F,F→D,-1,-1,-1,-1,4,4,4,True,-0.07467217375609408,False,ABSORB,0.7789813096653946,0.7789813096653946,0.6704817389086563,0.7328549629715775,0.6762820392729282,0.7337001983884803,0.699486704931611,0.7446059143539903
1,50,photo-cartoon,photo,cartoon,0.15,0.1317042364154211,0.0988714863744885,"F,F,F,F","F,F,F,D","F,D,F,D","F,F,F,D",1,F→F,F→F,F→F,F→D,2,F→F,F→D,F→F,F→D,1,F→F,F→F,F→F,F→D,0,-1,0,-1,2,2,3,False,-0.032832750040932585,False,ABSORB,0.7789813096653946,0.7789813096653946,0.6704817389086563,0.7159823245501518,0.6762820392729282,0.6962334130947445,0.699486704931611,0.7321059143539902
1,50,photo-sketch,photo,sketch,0.0,0.3060253138396805,0.0125046198692082,"D,D,F,D","D,D,D,D","D,D,D,D","D,D,D,D",1,D→D,D→D,F→D,D→D,1,D→D,D→D,F→D,D→D,1,D→D,D→D,F→D,D→D,0,0,-1,0,1,1,2,False,-0.2935206939704723,False,ABSORB,0.7789813096653946,0.8188822188869986,0.6704817389086563,0.8063775990177904,0.5530034399529938,0.8063775990177904,0.7505291830359361,0.8063775990177904
1,50,photo-sketch,photo,sketch,0.02,0.3060253138396805,0.018207586323294,"D,D,F,D","D,D,D,D","D,D,D,D","D,D,F,D",1,D→D,D→D,F→D,D→D,1,D→D,D→D,F→D,D→D,0,D→D,D→D,F→F,D→D,0,0,-2,0,1,2,2,True,-0.2878177275163865,False,ABSORB,0.7789813096653946,0.8038822188869986,0.6704817389086563,0.7863775990177905,0.5530034399529938,0.7863775990177905,0.7505291830359361,0.7870805654718763
1,50,photo-sketch,photo,sketch,0.05,0.3060253138396805,0.0331031002404444,"F,F,F,D","F,D,D,D","D,D,D,D","F,D,F,D",2,F→F,F→D,F→D,D→D,3,F→D,F→D,F→D,D→D,1,F→F,F→D,F→F,D→D,-1,-1,-2,0,3,4,4,True,-0.27292221359923613,False,ABSORB,0.7789813096653946,0.7851922296373651,0.6704817389086563,0.762088694956123,0.5530034399529938,0.7563775990177904,0.7505291830359361,0.7663771645769928
1,50,photo-sketch,photo,sketch,0.1,0.3060253138396805,0.0902126867964062,"F,F,F,F","F,F,D,D","D,D,F,D","F,F,F,F",2,F→F,F→F,F→D,F→D,3,F→D,F→D,F→F,F→D,0,F→F,F→F,F→F,F→F,-1,-1,-1,-2,4,5,3,True,-0.2158126270432743,False,ABSORB,0.7789813096653946,0.7789813096653946,0.6704817389086563,0.7328549629715775,0.5530034399529938,0.7064428429333469,0.7505291830359361,0.7505291830359361
1,50,photo-sketch,photo,sketch,0.15,0.3060253138396805,0.144585325217832,"F,F,F,F","F,F,F,D","D,D,F,D","F,F,F,F",1,F→F,F→F,F→F,F→D,3,F→D,F→D,F→F,F→D,0,F→F,F→F,F→F,F→F,-1,-1,0,-2,3,4,3,True,-0.16143998862184852,False,ABSORB,0.7789813096653946,0.7789813096653946,0.6704817389086563,0.7159823245501518,0.5530034399529938,0.6689428429333468,0.7505291830359361,0.7505291830359361
1,50,art_painting-cartoon,art_painting,cartoon,0.0,0.1304215610134218,0.0101820204985183,"D,D,F,D","D,D,D,D","D,D,F,D","D,D,D,D",1,D→D,D→D,F→D,D→D,0,D→D,D→D,F→F,D→D,1,D→D,D→D,F→D,D→D,0,0,0,0,0,0,2,False,-0.12023954051490351,False,ABSORB,0.7789813096653946,0.8188822188869986,0.6971031828488351,0.8063775990177904,0.6762820392729282,0.8087001983884803,0.7248254734697905,0.8063775990177904
1,50,art_painting-cartoon,art_painting,cartoon,0.02,0.1304215610134218,0.0101820204985183,"D,D,F,D","D,D,D,D","D,D,F,D","D,D,D,D",1,D→D,D→D,F→D,D→D,0,D→D,D→D,F→F,D→D,1,D→D,D→D,F→D,D→D,0,0,0,0,0,0,2,False,-0.12023954051490351,False,ABSORB,0.7789813096653946,0.8038822188869986,0.6971031828488351,0.7863775990177905,0.6762820392729282,0.7937001983884803,0.7248254734697905,0.7863775990177905
1,50,art_painting-cartoon,art_painting,cartoon,0.05,0.1304215610134218,0.0203252785181471,"F,F,F,D","D,F,D,D","D,D,F,D","D,D,F,D",2,F→D,F→F,F→D,D→D,2,F→D,F→D,F→F,D→D,2,F→D,F→D,F→F,D→D,-1,0,-1,0,2,2,3,False,-0.11009628249527471,False,ABSORB,0.7789813096653946,0.7851922296373651,0.6971031828488351,0.7566231286848217,0.6762820392729282,0.7712001983884803,0.7248254734697905,0.762956375954084
1,50,art_painting-cartoon,art_painting,cartoon,0.1,0.1304215610134218,0.0559343440347295,"F,F,F,F","F,F,D,D","D,D,F,D","F,F,F,D",2,F→F,F→F,F→D,F→D,3,F→D,F→D,F→F,F→D,1,F→F,F→F,F→F,F→D,-1,-1,-1,-1,4,4,4,True,-0.07448721697869232,False,ABSORB,0.7789813096653946,0.7789813096653946,0.6971031828488351,0.7312205722656595,0.6762820392729282,0.7337001983884803,0.7248254734697905,0.7418738050234748
1,50,art_painting-cartoon,art_painting,cartoon,0.15,0.1304215610134218,0.0941097825340405,"F,F,F,F","F,F,F,D","F,D,F,D","F,F,F,D",1,F→F,F→F,F→F,F→D,2,F→F,F→D,F→F,F→D,1,F→F,F→F,F→F,F→D,0,-1,0,-1,2,2,3,False,-0.036311778479381315,False,ABSORB,0.7789813096653946,0.7789813096653946,0.6971031828488351,0.7180119190600842,0.6762820392729282,0.6962334130947445,0.7248254734697905,0.7293738050234747
1,50,art_painting-sketch,art_painting,sketch,0.0,0.257649974501255,0.0125046198692082,"D,D,F,D","D,D,D,D","D,D,D,D","D,D,D,D",1,D→D,D→D,F→D,D→D,1,D→D,D→D,F→D,D→D,1,D→D,D→D,F→D,D→D,0,0,-1,0,1,1,2,False,-0.24514535463204679,False,ABSORB,0.7789813096653946,0.8188822188869986,0.6971031828488351,0.8063775990177904,0.5530034399529938,0.8063775990177904,0.7287752876376894,0.8063775990177904
1,50,art_painting-sketch,art_painting,sketch,0.02,0.257649974501255,0.0175046198692081,"D,D,F,D","D,D,D,D","D,D,D,D","D,D,D,D",1,D→D,D→D,F→D,D→D,1,D→D,D→D,F→D,D→D,1,D→D,D→D,F→D,D→D,0,0,-1,0,1,1,2,False,-0.2401453546320469,False,ABSORB,0.7789813096653946,0.8038822188869986,0.6971031828488351,0.7863775990177905,0.5530034399529938,0.7863775990177905,0.7287752876376894,0.7863775990177905
1,50,art_painting-sketch,art_painting,sketch,0.05,0.257649974501255,0.0328987279484503,"F,F,F,D","D,F,D,D","D,D,D,D","D,D,F,D",2,F→D,F→F,F→D,D→D,3,F→D,F→D,F→D,D→D,2,F→D,F→D,F→F,D→D,-1,0,-2,0,2,3,4,True,-0.22475124655280468,False,ABSORB,0.7789813096653946,0.7851922296373651,0.6971031828488351,0.7566231286848217,0.5530034399529938,0.7563775990177904,0.7287752876376894,0.7607072260136974
1,50,art_painting-sketch,art_painting,sketch,0.1,0.257649974501255,0.0700931821040775,"F,F,F,F","F,F,D,D","D,D,F,D","F,F,F,F",2,F→F,F→F,F→D,F→D,3,F→D,F→D,F→F,F→D,0,F→F,F→F,F→F,F→F,-1,-1,-1,-2,4,5,3,True,-0.18755679239717749,False,ABSORB,0.7789813096653946,0.7789813096653946,0.6971031828488351,0.7312205722656595,0.5530034399529938,0.7064428429333469,0.7287752876376894,0.7287752876376894
1,50,art_painting-sketch,art_painting,sketch,0.15,0.257649974501255,0.1208018353096529,"F,F,F,F","F,F,F,D","D,D,F,D","F,F,F,F",1,F→F,F→F,F→F,F→D,3,F→D,F→D,F→F,F→D,0,F→F,F→F,F→F,F→F,-1,-1,0,-2,3,4,3,True,-0.1368481391916021,False,ABSORB,0.7789813096653946,0.7789813096653946,0.6971031828488351,0.7180119190600842,0.5530034399529938,0.6689428429333468,0.7287752876376894,0.7287752876376894
1,50,cartoon-sketch,cartoon,sketch,0.0,0.1851011836948535,0.0101820204985183,"D,D,F,D","D,D,F,D","D,D,D,D","D,D,D,D",0,D→D,D→D,F→F,D→D,1,D→D,D→D,F→D,D→D,1,D→D,D→D,F→D,D→D,0,0,0,0,0,0,2,False,-0.17491916319633521,False,ABSORB,0.7789813096653946,0.8188822188869986,0.6762820392729282,0.8087001983884803,0.5530034399529938,0.8063775990177904,0.635405353255381,0.8063775990177904
1,50,cartoon-sketch,cartoon,sketch,0.02,0.1851011836948535,0.0101820204985183,"D,D,F,D","D,D,F,D","D,D,D,D","D,D,D,D",0,D→D,D→D,F→F,D→D,1,D→D,D→D,F→D,D→D,1,D→D,D→D,F→D,D→D,0,0,0,0,0,0,2,False,-0.17491916319633521,False,ABSORB,0.7789813096653946,0.8038822188869986,0.6762820392729282,0.7937001983884803,0.5530034399529938,0.7863775990177905,0.635405353255381,0.7863775990177905
1,50,cartoon-sketch,cartoon,sketch,0.05,0.1851011836948535,0.0178827745484437,"F,F,F,D","D,D,F,D","D,D,D,D","D,D,F,D",2,F→D,F→D,F→F,D→D,3,F→D,F→D,F→D,D→D,2,F→D,F→D,F→F,D→D,-1,-1,-1,0,3,3,3,False,-0.1672184091464098,False,ABSORB,0.7789813096653946,0.7851922296373651,0.6762820392729282,0.7712001983884803,0.5530034399529938,0.7563775990177904,0.635405353255381,0.7602683423173494
1,50,cartoon-sketch,cartoon,sketch,0.1,0.1851011836948535,0.0616066106609167,"F,F,F,F","D,D,F,D","D,D,F,D","D,D,F,D",3,F→D,F→D,F→F,F→D,3,F→D,F→D,F→F,F→D,3,F→D,F→D,F→F,F→D,-1,-1,0,-1,3,3,2,False,-0.12349457303393681,False,ABSORB,0.7789813096653946,0.7789813096653946,0.6762820392729282,0.7337001983884803,0.5530034399529938,0.7064428429333469,0.635405353255381,0.7227683423173494
1,50,cartoon-sketch,cartoon,sketch,0.15,0.1851011836948535,0.0990733959546527,"F,F,F,F","F,D,F,D","D,D,F,D","D,D,F,D",2,F→F,F→D,F→F,F→D,3,F→D,F→D,F→F,F→D,3,F→D,F→D,F→F,F→D,0,-1,0,-1,2,2,3,False,-0.08602778774020081,False,ABSORB,0.7789813096653946,0.7789813096653946,0.6762820392729282,0.6962334130947445,0.5530034399529938,0.6689428429333468,0.635405353255381,0.6852683423173495
1,100,photo-art_painting,photo,art_painting,0.0,0.1415233781986825,0.0125046198692082,"D,D,F,D","D,D,D,D","D,D,D,D","D,D,D,D",1,D→D,D→D,F→D,D→D,1,D→D,D→D,F→D,D→D,1,D→D,D→D,F→D,D→D,0,0,-1,0,1,1,2,False,-0.1290187583294743,False,ABSORB,0.7789813096653946,0.8188822188869986,0.6489297503333561,0.8063775990177904,0.6798235807716887,0.8063775990177904,0.6912953996383328,0.8063775990177904
1,100,photo-art_painting,photo,art_painting,0.02,0.1415233781986825,0.0175046198692081,"D,D,F,D","D,D,D,D","D,D,D,D","D,D,D,D",1,D→D,D→D,F→D,D→D,1,D→D,D→D,F→D,D→D,1,D→D,D→D,F→D,D→D,0,0,-1,0,1,1,2,False,-0.1240187583294744,False,ABSORB,0.7789813096653946,0.8038822188869986,0.6489297503333561,0.7863775990177905,0.6798235807716887,0.7863775990177905,0.6912953996383328,0.7863775990177905
1,100,photo-art_painting,photo,art_painting,0.05,0.1415233781986825,0.0293910954169365,"F,F,F,D","F,D,D,D","D,F,D,D","F,D,D,D",2,F→F,F→D,F→D,D→D,2,F→D,F→F,F→D,D→D,2,F→F,F→D,F→D,D→D,-1,0,-1,0,2,2,3,False,-0.11213228278174599,False,ABSORB,0.7789813096653946,0.7851922296373651,0.6489297503333561,0.760637252310099,0.6798235807716887,0.7572525768664525,0.6912953996383328,0.762088694956123
1,100,photo-art_painting,photo,art_painting,0.1,0.1415233781986825,0.0605094641559229,"F,F,F,F","F,D,D,D","F,F,F,D","F,F,F,D",3,F→F,F→D,F→D,F→D,1,F→F,F→F,F→F,F→D,1,F→F,F→F,F→F,F→D,0,-1,-1,-1,3,3,3,False,-0.0810139140427596,False,ABSORB,0.7789813096653946,0.7789813096653946,0.6489297503333561,0.7231372523100992,0.6798235807716887,0.7285309647548819,0.6912953996383328,0.7331963715555094
1,100,photo-art_painting,photo,art_painting,0.15,0.1415233781986825,0.0875908082161345,"F,F,F,F","F,F,F,D","F,F,F,D","F,F,F,D",1,F→F,F→F,F→F,F→D,1,F→F,F→F,F→F,F→D,1,F→F,F→F,F→F,F→D,0,0,0,-1,1,1,2,False,-0.05393256998254799,False,ABSORB,0.7789813096653946,0.7789813096653946,0.6489297503333561,0.6960559082498876,0.6798235807716887,0.7160309647548819,0.6912953996383328,0.7206963715555095
1,100,photo-cartoon,photo,cartoon,0.0,0.1641266120972984,0.0107369034686555,"D,D,F,D","D,D,D,D","D,D,F,D","D,D,D,D",1,D→D,D→D,F→D,D→D,0,D→D,D→D,F→F,D→D,1,D→D,D→D,F→D,D→D,0,0,0,0,0,0,2,False,-0.1533897086286429,False,ABSORB,0.7789813096653946,0.8188822188869986,0.6489297503333561,0.8063775990177904,0.7012842602083696,0.8081453154183431,0.7353593129736296,0.8063775990177904
1,100,photo-cartoon,photo,cartoon,0.02,0.1641266120972984,0.0116852664315926,"D,D,F,D","D,D,D,D","D,D,F,D","D,D,F,D",1,D→D,D→D,F→D,D→D,0,D→D,D→D,F→F,D→D,0,D→D,D→D,F→F,D→D,0,0,-1,0,1,1,2,False,-0.1524413456657058,False,ABSORB,0.7789813096653946,0.8038822188869986,0.6489297503333561,0.7863775990177905,0.7012842602083696,0.7931453154183431,0.7353593129736296,0.7873259619807276
1,100,photo-cartoon,photo,cartoon,0.05,0.1641266120972984,0.0255462975901226,"F,F,F,D","F,D,D,D","D,D,F,D","F,D,F,D",2,F→F,F→D,F→D,D→D,2,F→D,F→D,F→F,D→D,1,F→F,F→D,F→F,D→D,-1,-1,-1,0,3,3,4,True,-0.13858031450717578,False,ABSORB,0.7789813096653946,0.7851922296373651,0.6489297503333561,0.760637252310099,0.7012842602083696,0.770645315418343,0.7353593129736296,0.7716366356811996
1,100,photo-cartoon,photo,cartoon,0.1,0.1641266120972984,0.0777548697375654,"F,F,F,F","F,D,D,D","D,D,F,D","F,F,F,D",3,F→F,F→D,F→D,F→D,3,F→D,F→D,F→F,F→D,1,F→F,F→F,F→F,F→D,-1,-2,-1,-1,4,5,4,True,-0.086371742359733,False,ABSORB,0.7789813096653946,0.7789813096653946,0.6489297503333561,0.7231372523100992,0.7012842602083696,0.7331453154183432,0.7353593129736296,0.7550561278006132
1,100,photo-cartoon,photo,cartoon,0.15,0.1641266120972984,0.1174468400558288,"F,F,F,F","F,F,F,D","F,D,F,F","F,F,F,D",1,F→F,F→F,F→F,F→D,1,F→F,F→D,F→F,F→F,1,F→F,F→F,F→F,F→D,0,-1,0,0,1,1,3,False,-0.0466797720414696,False,ABSORB,0.7789813096653946,0.7789813096653946,0.6489297503333561,0.6960559082498876,0.7012842602083696,0.7080346891602912,0.7353593129736296,0.7425561278006131
1,100,photo-sketch,photo,sketch,0.0,0.4347904434181256,0.0125046198692082,"D,D,F,D","D,D,D,D","D,D,D,D","D,D,D,D",1,D→D,D→D,F→D,D→D,1,D→D,D→D,F→D,D→D,1,D→D,D→D,F→D,D→D,0,0,-1,0,1,1,2,False,-0.4222858235489174,False,ABSORB,0.7789813096653946,0.8188822188869986,0.6489297503333561,0.8063775990177904,0.4400232558864266,0.8063775990177904,0.7447621399725137,0.8063775990177904
1,100,photo-sketch,photo,sketch,0.02,0.4347904434181256,0.0175046198692081,"D,D,F,D","D,D,D,D","D,D,D,D","D,D,D,D",1,D→D,D→D,F→D,D→D,1,D→D,D→D,F→D,D→D,1,D→D,D→D,F→D,D→D,0,0,-1,0,1,1,2,False,-0.4172858235489175,False,ABSORB,0.7789813096653946,0.8038822188869986,0.6489297503333561,0.7863775990177905,0.4400232558864266,0.7863775990177905,0.7447621399725137,0.7863775990177905
1,100,photo-sketch,photo,sketch,0.05,0.4347904434181256,0.0362694709416295,"F,F,F,D","F,D,D,D","D,D,D,D","F,D,F,D",2,F→F,F→D,F→D,D→D,3,F→D,F→D,F→D,D→D,1,F→F,F→D,F→F,D→D,-1,-1,-2,0,3,4,4,True,-0.3985209724764961,False,ABSORB,0.7789813096653946,0.7851922296373651,0.6489297503333561,0.760637252310099,0.4400232558864266,0.7563775990177904,0.7447621399725137,0.7680920926321539
1,100,photo-sketch,photo,sketch,0.1,0.4347904434181256,0.0942285983100186,"F,F,F,F","F,D,D,D","D,D,D,D","F,F,F,F",3,F→F,F→D,F→D,F→D,4,F→D,F→D,F→D,F→D,0,F→F,F→F,F→F,F→F,-1,-2,-2,-2,4,7,3,True,-0.340561845108107,False,ABSORB,0.7789813096653946,0.7789813096653946,0.6489297503333561,0.7231372523100992,0.4400232558864266,0.7063775990177905,0.7447621399725137,0.7447621399725137
1,100,photo-sketch,photo,sketch,0.15,0.4347904434181256,0.1713099423702302,"F,F,F,F","F,F,F,D","D,D,D,D","F,F,F,F",1,F→F,F→F,F→F,F→D,4,F→D,F→D,F→D,F→D,0,F→F,F→F,F→F,F→F,-1,-1,-1,-2,4,5,3,True,-0.26348050104789544,False,ABSORB,0.7789813096653946,0.7789813096653946,0.6489297503333561,0.6960559082498876,0.4400232558864266,0.6563775990177905,0.7447621399725137,0.7447621399725137
1,100,art_painting-cartoon,art_painting,cartoon,0.0,0.1169598087371877,0.0107369034686555,"D,D,F,D","D,D,D,D","D,D,F,D","D,D,D,D",1,D→D,D→D,F→D,D→D,0,D→D,D→D,F→F,D→D,1,D→D,D→D,F→D,D→D,0,0,0,0,0,0,2,False,-0.1062229052685322,False,ABSORB,0.7789813096653946,0.8188822188869986,0.6798235807716887,0.8063775990177904,0.7012842602083696,0.8081453154183431,0.7190863400518515,0.8063775990177904
1,100,art_painting-cartoon,art_painting,cartoon,0.02,0.1169598087371877,0.0107369034686555,"D,D,F,D","D,D,D,D","D,D,F,D","D,D,D,D",1,D→D,D→D,F→D,D→D,0,D→D,D→D,F→F,D→D,1,D→D,D→D,F→D,D→D,0,0,0,0,0,0,2,False,-0.1062229052685322,False,ABSORB,0.7789813096653946,0.8038822188869986,0.6798235807716887,0.7863775990177905,0.7012842602083696,0.7931453154183431,0.7190863400518515,0.7863775990177905
1,100,art_painting-cartoon,art_painting,cartoon,0.05,0.1169598087371877,0.0160613354043935,"F,F,F,D","D,F,D,D","D,D,F,D","D,D,F,D",2,F→D,F→F,F→D,D→D,2,F→D,F→D,F→F,D→D,2,F→D,F→D,F→F,D→D,-1,0,-1,0,2,2,3,False,-0.1008984733327942,False,ABSORB,0.7789813096653946,0.7851922296373651,0.6798235807716887,0.7572525768664525,0.7012842602083696,0.770645315418343,0.7190863400518515,0.758766998051824
1,100,art_painting-cartoon,art_painting,cartoon,0.1,0.1169598087371877,0.0511476943748419,"F,F,F,F","F,F,F,D","D,D,F,D","F,F,F,D",1,F→F,F→F,F→F,F→D,3,F→D,F→D,F→F,F→D,1,F→F,F→F,F→F,F→D,-1,-1,0,-1,3,3,3,False,-0.0658121143623458,False,ABSORB,0.7789813096653946,0.7789813096653946,0.6798235807716887,0.7285309647548819,0.7012842602083696,0.7331453154183432,0.7190863400518515,0.7338426648826724
