case,seed,N,domain_i,domain_j,pair,c,B,kappa,rho_i,rho_j,V_F0,V_Fi,V_Fj,V_Fij,DeltaV_i,DeltaV_j,DeltaV_ij,Gamma_oper,Gamma_learn,H_i,H_j,H_ij,B_Gamma_oper,H_j_given_i,H_i_given_j,M_j_given_stored_i,M_i_given_stored_j,portfolio_rescue,interaction_needed,routing_F0,routing_Fi,routing_Fj,routing_Fij,F0_ba_photo,D_ba_photo,Fi_ba_photo,Fj_ba_photo,Fij_ba_photo,DeltaS_i_photo,DeltaS_j_photo,DeltaS_ij_photo,interaction_S_photo,V_contribution_F0_photo,V_contribution_Fi_photo,V_contribution_Fj_photo,V_contribution_Fij_photo,Gamma_oper_contribution_photo,Gamma_route_photo,F0_ba_art_painting,D_ba_art_painting,Fi_ba_art_painting,Fj_ba_art_painting,Fij_ba_art_painting,DeltaS_i_art_painting,DeltaS_j_art_painting,DeltaS_ij_art_painting,interaction_S_art_painting,V_contribution_F0_art_painting,V_contribution_Fi_art_painting,V_contribution_Fj_art_painting,V_contribution_Fij_art_painting,Gamma_oper_contribution_art_painting,Gamma_route_art_painting,F0_ba_cartoon,D_ba_cartoon,Fi_ba_cartoon,Fj_ba_cartoon,Fij_ba_cartoon,DeltaS_i_cartoon,DeltaS_j_cartoon,DeltaS_ij_cartoon,interaction_S_cartoon,V_contribution_F0_cartoon,V_contribution_Fi_cartoon,V_contribution_Fj_cartoon,V_contribution_Fij_cartoon,Gamma_oper_contribution_cartoon,Gamma_route_cartoon,F0_ba_sketch,D_ba_sketch,Fi_ba_sketch,Fj_ba_sketch,Fij_ba_sketch,DeltaS_i_sketch,DeltaS_j_sketch,DeltaS_ij_sketch,interaction_S_sketch,V_contribution_F0_sketch,V_contribution_Fi_sketch,V_contribution_Fj_sketch,V_contribution_Fij_sketch,Gamma_oper_contribution_sketch,Gamma_route_sketch,cell_rescue_seeds,distance,magnitude
largest_H_ij,2,100,photo,sketch,photo__sketch,0.15,10,0.0,0.10640785049652035,0.036590516953760366,0.7750601093420804,0.742957962981134,0.6535574680676022,0.8053550563090532,-0.032102146360946326,-0.12150264127447818,0.03029494696697288,0.1838997346023974,0.3564881939959156,-0.4274293141059836,-1.2516169296985422,0.15995110221944808,1.838997346023974,0.5873804163254317,1.4115680319179904,0.26635895271596843,0.19654161917320845,True,True,"F,F,F,F","F,F,F,D","D,D,D,F","F,F,F,F",0.8953889305073159,0.9389810800107956,0.9249926642267339,0.523249941905591,0.9197016589357286,0.029603733719417935,-0.3721389886017249,0.0243127284284127,0.36684798331071966,0.22384723262682898,0.23124816605668347,0.1972452700026989,0.22992541473393216,0.02527921130137878,-1,0.71171273054058,0.6869515173748741,0.697632508983218,0.24234287857298878,0.7139682415008212,-0.014080221557361994,-0.4693698519675913,0.002255510960241125,0.4857055844851944,0.177928182635145,0.1744081272458045,0.13423787934371853,0.1784920603752053,0.04777423642082726,-1,0.8208154578247024,0.7756449666586448,0.713473877172622,0.5815208298657035,0.7916321808168485,-0.10734158065208044,-0.23929462795899892,-0.029183277007853947,0.3174529316032254,0.2052038644561756,0.1783684692931555,0.1564112416646612,0.19790804520421212,0.06833219870257104,-1,0.6723233184957227,0.7857328015419623,0.5498428776679205,0.6626523082260941,0.7961181439828148,-0.12248044082780218,-0.009671010269628577,0.12379482548709209,0.25594627658452285,0.16808082962393067,0.15893320038549058,0.16566307705652353,0.1990295359957037,0.04251408817762026,-1,1.0,,
nearest_rescue_boundary,2,100,photo,sketch,photo__sketch,0.15,5,0.0,0.10640785049652035,0.036590516953760366,0.7750601093420804,0.742957962981134,0.6535574680676022,0.8053550563090532,-0.032102146360946326,-0.12150264127447818,0.03029494696697288,0.1838997346023974,0.3564881939959156,-0.266918582301252,-0.6441037233261513,0.008476367384583683,0.919498673011987,0.27539494968583567,0.652580090710735,0.11488421788110403,0.04506688433834405,True,True,"F,F,F,F","F,F,F,D","D,D,D,F","F,F,F,F",0.8953889305073159,0.9389810800107956,0.9249926642267339,0.523249941905591,0.9197016589357286,0.029603733719417935,-0.3721389886017249,0.0243127284284127,0.36684798331071966,0.22384723262682898,0.23124816605668347,0.1972452700026989,0.22992541473393216,0.02527921130137878,-1,0.71171273054058,0.6869515173748741,0.697632508983218,0.24234287857298878,0.7139682415008212,-0.014080221557361994,-0.4693698519675913,0.002255510960241125,0.4857055844851944,0.177928182635145,0.1744081272458045,0.13423787934371853,0.1784920603752053,0.04777423642082726,-1,0.8208154578247024,0.7756449666586448,0.713473877172622,0.5815208298657035,0.7916321808168485,-0.10734158065208044,-0.23929462795899892,-0.029183277007853947,0.3174529316032254,0.2052038644561756,0.1783684692931555,0.1564112416646612,0.19790804520421212,0.06833219870257104,-1,0.6723233184957227,0.7857328015419623,0.5498428776679205,0.6626523082260941,0.7961181439828148,-0.12248044082780218,-0.009671010269628577,0.12379482548709209,0.25594627658452285,0.16808082962393067,0.15893320038549058,0.16566307705652353,0.1990295359957037,0.04251408817762026,-1,1.0,0.008476367384583683,
largest_interaction,2,100,photo,sketch,photo__sketch,0.15,10,0.0,0.10640785049652035,0.036590516953760366,0.7750601093420804,0.742957962981134,0.6535574680676022,0.8053550563090532,-0.032102146360946326,-0.12150264127447818,0.03029494696697288,0.1838997346023974,0.3564881939959156,-0.4274293141059836,-1.2516169296985422,0.15995110221944808,1.838997346023974,0.5873804163254317,1.4115680319179904,0.26635895271596843,0.19654161917320845,True,True,"F,F,F,F","F,F,F,D","D,D,D,F","F,F,F,F",0.8953889305073159,0.9389810800107956,0.9249926642267339,0.523249941905591,0.9197016589357286,0.029603733719417935,-0.3721389886017249,0.0243127284284127,0.36684798331071966,0.22384723262682898,0.23124816605668347,0.1972452700026989,0.22992541473393216,0.02527921130137878,-1,0.71171273054058,0.6869515173748741,0.697632508983218,0.24234287857298878,0.7139682415008212,-0.014080221557361994,-0.4693698519675913,0.002255510960241125,0.4857055844851944,0.177928182635145,0.1744081272458045,0.13423787934371853,0.1784920603752053,0.04777423642082726,-1,0.8208154578247024,0.7756449666586448,0.713473877172622,0.5815208298657035,0.7916321808168485,-0.10734158065208044,-0.23929462795899892,-0.029183277007853947,0.3174529316032254,0.2052038644561756,0.1783684692931555,0.1564112416646612,0.19790804520421212,0.06833219870257104,-1,0.6723233184957227,0.7857328015419623,0.5498428776679205,0.6626523082260941,0.7961181439828148,-0.12248044082780218,-0.009671010269628577,0.12379482548709209,0.25594627658452285,0.16808082962393067,0.15893320038549058,0.16566307705652353,0.1990295359957037,0.04251408817762026,-1,1.0,,
most_seed_reproducible,2,100,photo,sketch,photo__sketch,0.15,10,0.0,0.10640785049652035,0.036590516953760366,0.7750601093420804,0.742957962981134,0.6535574680676022,0.8053550563090532,-0.032102146360946326,-0.12150264127447818,0.03029494696697288,0.1838997346023974,0.3564881939959156,-0.4274293141059836,-1.2516169296985422,0.15995110221944808,1.838997346023974,0.5873804163254317,1.4115680319179904,0.26635895271596843,0.19654161917320845,True,True,"F,F,F,F","F,F,F,D","D,D,D,F","F,F,F,F",0.8953889305073159,0.9389810800107956,0.9249926642267339,0.523249941905591,0.9197016589357286,0.029603733719417935,-0.3721389886017249,0.0243127284284127,0.36684798331071966,0.22384723262682898,0.23124816605668347,0.1972452700026989,0.22992541473393216,0.02527921130137878,-1,0.71171273054058,0.6869515173748741,0.697632508983218,0.24234287857298878,0.7139682415008212,-0.014080221557361994,-0.4693698519675913,0.002255510960241125,0.4857055844851944,0.177928182635145,0.1744081272458045,0.13423787934371853,0.1784920603752053,0.04777423642082726,-1,0.8208154578247024,0.7756449666586448,0.713473877172622,0.5815208298657035,0.7916321808168485,-0.10734158065208044,-0.23929462795899892,-0.029183277007853947,0.3174529316032254,0.2052038644561756,0.1783684692931555,0.1564112416646612,0.19790804520421212,0.06833219870257104,-1,0.6723233184957227,0.7857328015419623,0.5498428776679205,0.6626523082260941,0.7961181439828148,-0.12248044082780218,-0.009671010269628577,0.12379482548709209,0.25594627658452285,0.16808082962393067,0.15893320038549058,0.16566307705652353,0.1990295359957037,0.04251408817762026,-1,1.0,,
negative_singletons_positive_joint,2,100,photo,sketch,photo__sketch,0.15,10,0.0,0.10640785049652035,0.036590516953760366,0.7750601093420804,0.742957962981134,0.6535574680676022,0.8053550563090532,-0.032102146360946326,-0.12150264127447818,0.03029494696697288,0.1838997346023974,0.3564881939959156,-0.4274293141059836,-1.2516169296985422,0.15995110221944808,1.838997346023974,0.5873804163254317,1.4115680319179904,0.26635895271596843,0.19654161917320845,True,True,"F,F,F,F","F,F,F,D","D,D,D,F","F,F,F,F",0.8953889305073159,0.9389810800107956,0.9249926642267339,0.523249941905591,0.9197016589357286,0.029603733719417935,-0.3721389886017249,0.0243127284284127,0.36684798331071966,0.22384723262682898,0.23124816605668347,0.1972452700026989,0.22992541473393216,0.02527921130137878,-1,0.71171273054058,0.6869515173748741,0.697632508983218,0.24234287857298878,0.7139682415008212,-0.014080221557361994,-0.4693698519675913,0.002255510960241125,0.4857055844851944,0.177928182635145,0.1744081272458045,0.13423787934371853,0.1784920603752053,0.04777423642082726,-1,0.8208154578247024,0.7756449666586448,0.713473877172622,0.5815208298657035,0.7916321808168485,-0.10734158065208044,-0.23929462795899892,-0.029183277007853947,0.3174529316032254,0.2052038644561756,0.1783684692931555,0.1564112416646612,0.19790804520421212,0.06833219870257104,-1,0.6723233184957227,0.7857328015419623,0.5498428776679205,0.6626523082260941,0.7961181439828148,-0.12248044082780218,-0.009671010269628577,0.12379482548709209,0.25594627658452285,0.16808082962393067,0.15893320038549058,0.16566307705652353,0.1990295359957037,0.04251408817762026,-1,1.0,,
learning_operational_sign_change,4,50,photo,sketch,photo__sketch,0.02,1,0.0,-0.05717569786535315,-0.027268297130482955,0.7946665981949038,0.7965964553549948,0.7946520991920624,0.7946520991920624,0.0019298571600909753,-1.4499002841450448e-05,-1.4499002841450448e-05,-0.0019298571600909753,0.22647768325738327,0.05910555502544412,0.027253798127641504,0.08442949599299465,-0.0019298571600909753,0.02532394096755053,0.05717569786535315,0.027253798127641504,0.0571611988625117,False,False,"D,D,F,D","F,D,D,D","D,D,D,D","D,D,D,D",0.8607693355428934,0.9379450334082465,0.925722458059976,0.6489358779363547,0.8861376586229597,0.06495312251708263,-0.2118334576065387,0.025368323080066313,0.1722486581695224,0.22948625835206163,0.231430614514994,0.22948625835206163,0.22948625835206163,-0.0019443561629323702,1,0.7149590314810724,0.7500283548548953,0.6423001685702868,0.471344929066115,0.6747557017282441,-0.0726588629107856,-0.2436141024149574,-0.040203329752828365,0.27606963557291464,0.18250708871372381,0.18250708871372381,0.18250708871372381,0.18250708871372381,0.0,0,0.7865132479652815,0.8064552519539161,0.6567152381781646,0.7130480349981492,0.7322253073890318,-0.12979800978711697,-0.07346521296713238,-0.05428794057624975,0.1489752821779996,0.1966283119913204,0.19661381298847902,0.19661381298847902,0.19661381298847902,1.4499002841367181e-05,-1,0.7169114594207088,0.7641797565511917,0.4915984655555837,0.5930204929732389,0.6763246562172105,-0.2253129938651251,-0.12389096644746989,-0.04058680320349828,0.3086171571090967,0.18604493913779793,0.18604493913779793,0.18604493913779793,0.18604493913779793,0.0,0,,,0.22840754041747424
nearest_nonrescue_boundary,4,25,art_painting,sketch,art_painting__sketch,0.05,5,0.0,0.014930676626177197,0.002731702869517072,0.7765821930688273,0.7821571318798839,0.7698488257885332,0.7803647757857046,0.00557493881105664,-0.006733367280294056,0.0037825827168773696,0.004941011186114785,0.04442884812604464,0.012944017429106003,-0.03639853927098735,0.0012505340886925786,0.024705055930573927,-0.011693483340413424,0.03764907335967993,0.016181210714869776,0.003982236958209651,False,False,"D,F,F,F","F,F,F,D","D,D,D,F","D,D,F,F",0.8607693355428934,0.9379450334082465,0.9258983905019182,0.7909638827722413,0.8865973530680348,0.06512905495902488,-0.06980545277065209,0.02582801752514141,0.03050441533676862,0.22198625835206162,0.23147459762547956,0.22198625835206162,0.22198625835206162,-0.00948833927341794,1,0.7149590314810724,0.7500283548548953,0.7274763750329616,0.6452481521454283,0.6807085433476124,0.01251734355188916,-0.06971087933564413,-0.03425048813345999,0.02294304765029498,0.1787397578702681,0.1818690937582404,0.1750070887137238,0.1750070887137238,-0.00312933588797229,0,0.7865132479652815,0.8064552519539161,0.7610740054334643,0.747538935873717,0.7690756492955169,-0.025439242531817285,-0.038974312091564545,-0.017437598669764687,0.04697595595361714,0.1966283119913204,0.19026850135836607,0.189113812988479,0.19226891232387922,0.009514909968354524,-1,0.7169114594207088,0.7641797565511917,0.6690628885042956,0.734966662937075,0.7644100655841602,-0.04784857091641315,0.018055203516366247,0.04749860616345147,0.07729197356349837,0.1792278648551772,0.17854493913779793,0.18374166573426876,0.19110251639604006,0.008043776379150575,-1,,0.0012505340886925786,
