seed,grouping,label_mode,budget,intervention,competence,score,delta
1,random,true,40,2,2,0.9444444444444444,0.0
1,random,true,40,2,3,0.9459459459459459,0.0
1,random,true,40,2,4,0.9722222222222222,0.0
1,random,true,40,3,1,0.9433845610316199,0.0
1,random,true,40,3,2,0.9444444444444444,0.0
1,random,true,40,3,3,0.9459459459459459,0.0
1,random,true,40,3,4,0.9722222222222222,0.0
1,random,true,40,4,1,0.9475862417038889,0.004201680672269004
1,random,true,40,4,2,0.9444444444444444,0.0
1,random,true,40,4,3,0.9459459459459459,0.0
1,random,true,40,4,4,0.9722222222222222,0.0
2,competence,pseudo,5,1,1,0.9281045751633987,0.01388888888888895
2,competence,pseudo,5,1,2,0.94507007007007,-0.009134134134134109
2,competence,pseudo,5,1,3,1.0,0.0
2,competence,pseudo,5,1,4,0.918918918918919,0.027027027027027084
2,competence,pseudo,5,2,1,0.9142156862745098,0.0
2,competence,pseudo,5,2,2,0.9542042042042042,0.0
2,competence,pseudo,5,2,3,1.0,0.0
2,competence,pseudo,5,2,4,0.8918918918918919,0.0
2,competence,pseudo,5,3,1,0.9142156862745098,0.0
2,competence,pseudo,5,3,2,0.9542042042042042,0.0
2,competence,pseudo,5,3,3,1.0,0.0
2,competence,pseudo,5,3,4,0.8918918918918919,0.0
2,competence,pseudo,5,4,1,0.9142156862745098,0.0
2,competence,pseudo,5,4,2,0.9542042042042042,0.0
2,competence,pseudo,5,4,3,1.0,0.0
2,competence,pseudo,5,4,4,0.8918918918918919,0.0
2,competence,pseudo,10,1,1,0.8995098039215685,-0.014705882352941235
2,competence,pseudo,10,1,2,0.9542042042042042,0.0
2,competence,pseudo,10,1,3,1.0,0.0
2,competence,pseudo,10,1,4,0.8918918918918919,0.0
2,competence,pseudo,10,2,1,0.8995098039215685,-0.014705882352941235
2,competence,pseudo,10,2,2,0.9588338338338338,0.00462962962962965
2,competence,pseudo,10,2,3,1.0,0.0
2,competence,pseudo,10,2,4,0.8918918918918919,0.0
2,competence,pseudo,10,3,1,0.9142156862745098,0.0
2,competence,pseudo,10,3,2,0.9542042042042042,0.0
2,competence,pseudo,10,3,3,1.0,0.0
2,competence,pseudo,10,3,4,0.8918918918918919,0.0
2,competence,pseudo,10,4,1,0.9142156862745098,0.0
2,competence,pseudo,10,4,2,0.9542042042042042,0.0
2,competence,pseudo,10,4,3,1.0,0.0
2,competence,pseudo,10,4,4,0.918918918918919,0.027027027027027084
2,competence,pseudo,20,1,1,0.9142156862745098,0.0
2,competence,pseudo,20,1,2,0.9496996996996997,-0.0045045045045044585
2,competence,pseudo,20,1,3,1.0,0.0
2,competence,pseudo,20,1,4,0.8918918918918919,0.0
2,competence,pseudo,20,2,1,0.9142156862745098,0.0
2,competence,pseudo,20,2,2,0.9588338338338338,0.00462962962962965
2,competence,pseudo,20,2,3,1.0,0.0
2,competence,pseudo,20,2,4,0.8918918918918919,0.0
2,competence,pseudo,20,3,1,0.9142156862745098,0.0
2,competence,pseudo,20,3,2,0.9542042042042042,0.0
2,competence,pseudo,20,3,3,1.0,0.0
2,competence,pseudo,20,3,4,0.8918918918918919,0.0
2,competence,pseudo,20,4,1,0.9142156862745098,0.0
2,competence,pseudo,20,4,2,0.9542042042042042,0.0
2,competence,pseudo,20,4,3,1.0,0.0
2,competence,pseudo,20,4,4,0.8918918918918919,0.0
2,competence,pseudo,40,1,1,0.9566993464052287,0.042483660130718914
2,competence,pseudo,40,1,2,0.9405655655655657,-0.013638638638638456
2,competence,pseudo,40,1,3,1.0,0.0
2,competence,pseudo,40,1,4,0.918918918918919,0.027027027027027084
2,competence,pseudo,40,2,1,0.9142156862745098,0.0
2,competence,pseudo,40,2,2,0.9543293293293295,0.00012512512512530272
2,competence,pseudo,40,2,3,1.0,0.0
2,competence,pseudo,40,2,4,0.8918918918918919,0.0
2,competence,pseudo,40,3,1,0.9142156862745098,0.0
2,competence,pseudo,40,3,2,0.9543293293293292,0.00012512512512508067
2,competence,pseudo,40,3,3,1.0,0.0
2,competence,pseudo,40,3,4,0.8918918918918919,0.0
2,competence,pseudo,40,4,1,0.9142156862745098,0.0
2,competence,pseudo,40,4,2,0.9496996996996998,-0.0045045045045043475
2,competence,pseudo,40,4,3,1.0,0.0
2,competence,pseudo,40,4,4,0.8918918918918919,0.0
2,competence,true,5,1,1,0.9142156862745098,0.0
2,competence,true,5,1,2,0.9542042042042042,0.0
2,competence,true,5,1,3,1.0,0.0
2,competence,true,5,1,4,0.8918918918918919,0.0
2,competence,true,5,2,1,0.9142156862745098,0.0
2,competence,true,5,2,2,0.9542042042042042,0.0
2,competence,true,5,2,3,1.0,0.0
2,competence,true,5,2,4,0.8918918918918919,0.0
2,competence,true,5,3,1,0.9142156862745098,0.0
2,competence,true,5,3,2,0.9542042042042042,0.0
2,competence,true,5,3,3,1.0,0.0
2,competence,true,5,3,4,0.8918918918918919,0.0
2,competence,true,5,4,1,0.9142156862745098,0.0
2,competence,true,5,4,2,0.9542042042042042,0.0
2,competence,true,5,4,3,1.0,0.0
2,competence,true,5,4,4,0.8918918918918919,0.0
2,competence,true,10,1,1,0.8995098039215685,-0.014705882352941235
2,competence,true,10,1,2,0.9542042042042042,0.0
2,competence,true,10,1,3,1.0,0.0
2,competence,true,10,1,4,0.8918918918918919,0.0
2,competence,true,10,2,1,0.8995098039215685,-0.014705882352941235
2,competence,true,10,2,2,0.9588338338338338,0.00462962962962965
2,competence,true,10,2,3,1.0,0.0
2,competence,true,10,2,4,0.8918918918918919,0.0
2,competence,true,10,3,1,0.9142156862745098,0.0
2,competence,true,10,3,2,0.9542042042042042,0.0
2,competence,true,10,3,3,1.0,0.0
2,competence,true,10,3,4,0.8918918918918919,0.0
2,competence,true,10,4,1,0.9142156862745098,0.0
2,competence,true,10,4,2,0.9542042042042042,0.0
2,competence,true,10,4,3,1.0,0.0
2,competence,true,10,4,4,0.918918918918919,0.027027027027027084
2,competence,true,20,1,1,0.9428104575163399,0.028594771241830075
2,competence,true,20,1,2,0.9542042042042042,0.0
2,competence,true,20,1,3,1.0,0.0
2,competence,true,20,1,4,0.8918918918918919,0.0
2,competence,true,20,2,1,0.9142156862745098,0.0
2,competence,true,20,2,2,0.9495745745745746,-0.004629629629629539
2,competence,true,20,2,3,1.0,0.0
2,competence,true,20,2,4,0.8918918918918919,0.0
2,competence,true,20,3,1,0.9142156862745098,0.0
2,competence,true,20,3,2,0.9495745745745746,-0.004629629629629539
2,competence,true,20,3,3,1.0,0.0
2,competence,true,20,3,4,0.8918918918918919,0.0
2,competence,true,20,4,1,0.9142156862745098,0.0
2,competence,true,20,4,2,0.9542042042042042,0.0
2,competence,true,20,4,3,1.0,0.0
2,competence,true,20,4,4,0.8918918918918919,0.0
2,competence,true,40,1,1,0.9428104575163399,0.028594771241830075
2,competence,true,40,1,2,0.9542042042042042,0.0
2,competence,true,40,1,3,1.0,0.0
2,competence,true,40,1,4,0.8918918918918919,0.0
2,competence,true,40,2,1,0.9142156862745098,0.0
2,competence,true,40,2,2,0.9543293293293295,0.00012512512512530272
2,competence,true,40,2,3,1.0,0.0
2,competence,true,40,2,4,0.8918918918918919,0.0
2,competence,true,40,3,1,0.9142156862745098,0.0
2,competence,true,40,3,2,0.9542042042042042,0.0
2,competence,true,40,3,3,1.0,0.0
2,competence,true,40,3,4,0.8918918918918919,0.0
2,competence,true,40,4,1,0.9142156862745098,0.0
2,competence,true,40,4,2,0.9496996996996998,-0.0045045045045043475
2,competence,true,40,4,3,1.0,0.0
2,competence,true,40,4,4,0.8918918918918919,0.0
2,random,pseudo,5,1,1,0.9142156862745098,0.0
2,random,pseudo,5,1,2,0.9542042042042042,0.0
2,random,pseudo,5,1,3,1.0,0.0
2,random,pseudo,5,1,4,0.8918918918918919,0.0
2,random,pseudo,5,2,1,0.9142156862745098,0.0
2,random,pseudo,5,2,2,0.9542042042042042,0.0
2,random,pseudo,5,2,3,1.0,0.0
2,random,pseudo,5,2,4,0.8918918918918919,0.0
2,random,pseudo,5,3,1,0.9142156862745098,0.0
2,random,pseudo,5,3,2,0.9542042042042042,0.0
2,random,pseudo,5,3,3,1.0,0.0
2,random,pseudo,5,3,4,0.8918918918918919,0.0
2,random,pseudo,5,4,1,0.9142156862745098,0.0
2,random,pseudo,5,4,2,0.9542042042042042,0.0
2,random,pseudo,5,4,3,1.0,0.0
2,random,pseudo,5,4,4,0.8918918918918919,0.0
2,random,pseudo,10,1,1,0.9142156862745098,0.0
2,random,pseudo,10,1,2,0.9542042042042042,0.0
2,random,pseudo,10,1,3,1.0,0.0
2,random,pseudo,10,1,4,0.8918918918918919,0.0
2,random,pseudo,10,2,1,0.9142156862745098,0.0
2,random,pseudo,10,2,2,0.9496996996996997,-0.0045045045045044585
2,random,pseudo,10,2,3,1.0,0.0
2,random,pseudo,10,2,4,0.8918918918918919,0.0
2,random,pseudo,10,3,1,0.9142156862745098,0.0
2,random,pseudo,10,3,2,0.9542042042042042,0.0
2,random,pseudo,10,3,3,1.0,0.0
2,random,pseudo,10,3,4,0.8918918918918919,0.0
2,random,pseudo,10,4,1,0.9142156862745098,0.0
2,random,pseudo,10,4,2,0.9542042042042042,0.0
2,random,pseudo,10,4,3,1.0,0.0
2,random,pseudo,10,4,4,0.8918918918918919,0.0
2,random,pseudo,20,1,1,0.9142156862745098,0.0
2,random,pseudo,20,1,2,0.9542042042042042,0.0
2,random,pseudo,20,1,3,1.0,0.0
2,random,pseudo,20,1,4,0.8918918918918919,0.0
2,random,pseudo,20,2,1,0.9142156862745098,0.0
2,random,pseudo,20,2,2,0.9542042042042042,0.0
2,random,pseudo,20,2,3,1.0,0.0
2,random,pseudo,20,2,4,0.8918918918918919,0.0
2,random,pseudo,20,3,1,0.9419934640522876,0.02777777777777779
2,random,pseudo,20,3,2,0.935935935935936,-0.018268268268268106
2,random,pseudo,20,3,3,1.0,0.0
2,random,pseudo,20,3,4,0.918918918918919,0.027027027027027084
2,random,pseudo,20,4,1,0.9142156862745098,0.0
2,random,pseudo,20,4,2,0.9542042042042042,0.0
2,random,pseudo,20,4,3,1.0,0.0
2,random,pseudo,20,4,4,0.8918918918918919,0.0
2,random,pseudo,40,1,1,0.9142156862745098,0.0
2,random,pseudo,40,1,2,0.9496996996996997,-0.0045045045045044585
2,random,pseudo,40,1,3,1.0,0.0
2,random,pseudo,40,1,4,0.918918918918919,0.027027027027027084
2,random,pseudo,40,2,1,0.9419934640522876,0.02777777777777779
2,random,pseudo,40,2,2,0.9543293293293292,0.00012512512512508067
2,random,pseudo,40,2,3,1.0,0.0
2,random,pseudo,40,2,4,0.8918918918918919,0.0
2,random,pseudo,40,3,1,0.9428104575163399,0.028594771241830075
2,random,pseudo,40,3,2,0.9405655655655657,-0.013638638638638456
2,random,pseudo,40,3,3,1.0,0.0
2,random,pseudo,40,3,4,0.918918918918919,0.027027027027027084
2,random,pseudo,40,4,1,0.9142156862745098,0.0
2,random,pseudo,40,4,2,0.9542042042042042,0.0
2,random,pseudo,40,4,3,1.0,0.0
2,random,pseudo,40,4,4,0.8918918918918919,0.0
2,random,true,5,1,1,0.9142156862745098,0.0
2,random,true,5,1,2,0.9542042042042042,0.0
2,random,true,5,1,3,1.0,0.0
2,random,true,5,1,4,0.8918918918918919,0.0
2,random,true,5,2,1,0.9142156862745098,0.0
2,random,true,5,2,2,0.9542042042042042,0.0
2,random,true,5,2,3,1.0,0.0
2,random,true,5,2,4,0.8918918918918919,0.0
2,random,true,5,3,1,0.9142156862745098,0.0
2,random,true,5,3,2,0.9542042042042042,0.0
2,random,true,5,3,3,1.0,0.0
2,random,true,5,3,4,0.8918918918918919,0.0
2,random,true,5,4,1,0.9142156862745098,0.0
2,random,true,5,4,2,0.9542042042042042,0.0
2,random,true,5,4,3,1.0,0.0
2,random,true,5,4,4,0.8918918918918919,0.0
2,random,true,10,1,1,0.9142156862745098,0.0
2,random,true,10,1,2,0.9542042042042042,0.0
2,random,true,10,1,3,1.0,0.0
2,random,true,10,1,4,0.8918918918918919,0.0
2,random,true,10,2,1,0.9142156862745098,0.0
2,random,true,10,2,2,0.9496996996996997,-0.0045045045045044585
2,random,true,10,2,3,1.0,0.0
2,random,true,10,2,4,0.8918918918918919,0.0
2,random,true,10,3,1,0.9272875816993464,0.013071895424836666
2,random,true,10,3,2,0.9542042042042042,0.0
2,random,true,10,3,3,1.0,0.0
2,random,true,10,3,4,0.8918918918918919,0.0
2,random,true,10,4,1,0.9142156862745098,0.0
2,random,true,10,4,2,0.9542042042042042,0.0
2,random,true,10,4,3,1.0,0.0
2,random,true,10,4,4,0.8918918918918919,0.0
2,random,true,20,1,1,0.9142156862745098,0.0
2,random,true,20,1,2,0.9542042042042042,0.0
2,random,true,20,1,3,1.0,0.0
2,random,true,20,1,4,0.8918918918918919,0.0
2,random,true,20,2,1,0.9142156862745098,0.0
2,random,true,20,2,2,0.9542042042042042,0.0
2,random,true,20,2,3,1.0,0.0
2,random,true,20,2,4,0.8918918918918919,0.0
2,random,true,20,3,1,0.9272875816993464,0.013071895424836666
2,random,true,20,3,2,0.9496996996996998,-0.0045045045045043475
2,random,true,20,3,3,1.0,0.0
2,random,true,20,3,4,0.8918918918918919,0.0
2,random,true,20,4,1,0.9142156862745098,0.0
2,random,true,20,4,2,0.9542042042042042,0.0
2,random,true,20,4,3,1.0,0.0
2,random,true,20,4,4,0.8918918918918919,0.0
2,random,true,40,1,1,0.9142156862745098,0.0
2,random,true,40,1,2,0.9496996996996997,-0.0045045045045044585
2,random,true,40,1,3,1.0,0.0
2,random,true,40,1,4,0.918918918918919,0.027027027027027084
2,random,true,40,2,1,0.9142156862745098,0.0
2,random,true,40,2,2,0.9633383383383384,0.00913413413413422
2,random,true,40,2,3,1.0,0.0
2,random,true,40,2,4,0.8918918918918919,0.0
2,random,true,40,3,1,0.957516339869281,0.0433006535947712
2,random,true,40,3,2,0.9587087087087087,0.0045045045045045695
2,random,true,40,3,3,1.0,0.0
2,random,true,40,3,4,0.8918918918918919,0.0
2,random,true,40,4,1,0.9142156862745098,0.0
2,random,true,40,4,2,0.9542042042042042,0.0
2,random,true,40,4,3,1.0,0.0
2,random,true,40,4,4,0.8918918918918919,0.0
3,competence,pseudo,5,1,1,0.9681088651676888,0.0
3,competence,pseudo,5,1,2,0.9166666666666666,0.0
3,competence,pseudo,5,1,3,0.9714285714285714,-0.02857142857142858
3,competence,pseudo,5,1,4,0.9722222222222222,0.0
3,competence,pseudo,5,2,1,0.960279607338431,-0.007829257829257807
3,competence,pseudo,5,2,2,0.9444444444444444,0.02777777777777779
3,competence,pseudo,5,2,3,1.0,0.0
3,competence,pseudo,5,2,4,0.9722222222222222,0.0
3,competence,pseudo,5,3,1,0.9720771191359427,0.003968253968253954
3,competence,pseudo,5,3,2,0.9166666666666666,0.0
3,competence,pseudo,5,3,3,0.9714285714285714,-0.02857142857142858
3,competence,pseudo,5,3,4,0.9722222222222222,0.0
3,competence,pseudo,5,4,1,0.9720771191359427,0.003968253968253954
3,competence,pseudo,5,4,2,0.9166666666666666,0.0
3,competence,pseudo,5,4,3,1.0,0.0
3,competence,pseudo,5,4,4,0.9722222222222222,0.0
3,competence,pseudo,10,1,1,0.9681088651676888,0.0
3,competence,pseudo,10,1,2,0.9166666666666666,0.0
3,competence,pseudo,10,1,3,1.0,0.0
3,competence,pseudo,10,1,4,0.9722222222222222,0.0
3,competence,pseudo,10,2,1,0.9641406111994348,-0.003968253968253954
3,competence,pseudo,10,2,2,0.9722222222222222,0.05555555555555558
3,competence,pseudo,10,2,3,0.9714285714285714,-0.02857142857142858
3,competence,pseudo,10,2,4,0.9722222222222222,0.0
3,competence,pseudo,10,3,1,0.9681088651676888,0.0
3,competence,pseudo,10,3,2,0.9166666666666666,0.0
3,competence,pseudo,10,3,3,0.9714285714285714,-0.02857142857142858
3,competence,pseudo,10,3,4,0.9722222222222222,0.0
3,competence,pseudo,10,4,1,0.9681088651676888,0.0
3,competence,pseudo,10,4,2,0.9166666666666666,0.0
3,competence,pseudo,10,4,3,1.0,0.0
3,competence,pseudo,10,4,4,0.9722222222222222,0.0
3,competence,pseudo,20,1,1,0.9720771191359427,0.003968253968253954
3,competence,pseudo,20,1,2,0.9444444444444444,0.02777777777777779
3,competence,pseudo,20,1,3,0.9714285714285714,-0.02857142857142858
3,competence,pseudo,20,1,4,0.9722222222222222,0.0
3,competence,pseudo,20,2,1,0.9682161152749388,0.00010725010724998985
3,competence,pseudo,20,2,2,0.9722222222222222,0.05555555555555558
3,competence,pseudo,20,2,3,0.9714285714285714,-0.02857142857142858
3,competence,pseudo,20,2,4,0.9722222222222222,0.0
3,competence,pseudo,20,3,1,0.9681088651676888,0.0
3,competence,pseudo,20,3,2,0.9166666666666666,0.0
3,competence,pseudo,20,3,3,1.0,0.0
3,competence,pseudo,20,3,4,0.9722222222222222,0.0
3,competence,pseudo,20,4,1,0.9681088651676888,0.0
3,competence,pseudo,20,4,2,0.9166666666666666,0.0
3,competence,pseudo,20,4,3,1.0,0.0
3,competence,pseudo,20,4,4,0.9722222222222222,0.0
3,competence,pseudo,40,1,1,0.9681088651676888,0.0
3,competence,pseudo,40,1,2,0.9444444444444444,0.02777777777777779
3,competence,pseudo,40,1,3,0.9714285714285714,-0.02857142857142858
3,competence,pseudo,40,1,4,0.9722222222222222,0.0
3,competence,pseudo,40,2,1,0.9678754384636739,-0.00023342670401493848
3,competence,pseudo,40,2,2,0.9444444444444444,0.02777777777777779
3,competence,pseudo,40,2,3,0.9714285714285714,-0.02857142857142858
3,competence,pseudo,40,2,4,0.9722222222222222,0.0
3,competence,pseudo,40,3,1,0.9720771191359427,0.003968253968253954
3,competence,pseudo,40,3,2,0.9166666666666666,0.0
3,competence,pseudo,40,3,3,1.0,0.0
3,competence,pseudo,40,3,4,0.9722222222222222,0.0
3,competence,pseudo,40,4,1,0.9681088651676888,0.0
3,competence,pseudo,40,4,2,0.9166666666666666,0.0
3,competence,pseudo,40,4,3,1.0,0.0
3,competence,pseudo,40,4,4,0.9722222222222222,0.0
3,competence,true,5,1,1,0.9681088651676888,0.0
3,competence,true,5,1,2,0.9166666666666666,0.0
3,competence,true,5,1,3,0.9714285714285714,-0.02857142857142858
3,competence,true,5,1,4,0.9722222222222222,0.0
3,competence,true,5,2,1,0.9681088651676888,0.0
3,competence,true,5,2,2,0.9166666666666666,0.0
3,competence,true,5,2,3,1.0,0.0
3,competence,true,5,2,4,0.9722222222222222,0.0
3,competence,true,5,3,1,0.9681088651676888,0.0
3,competence,true,5,3,2,0.9166666666666666,0.0
3,competence,true,5,3,3,1.0,0.0
3,competence,true,5,3,4,0.9722222222222222,0.0
3,competence,true,5,4,1,0.9720771191359427,0.003968253968253954
3,competence,true,5,4,2,0.9166666666666666,0.0
3,competence,true,5,4,3,1.0,0.0
3,competence,true,5,4,4,0.9722222222222222,0.0
3,competence,true,10,1,1,0.9681088651676888,0.0
3,competence,true,10,1,2,0.9166666666666666,0.0
3,competence,true,10,1,3,1.0,0.0
3,competence,true,10,1,4,0.9722222222222222,0.0
3,competence,true,10,2,1,0.9641406111994348,-0.003968253968253954
3,competence,true,10,2,2,0.9722222222222222,0.05555555555555558
3,competence,true,10,2,3,1.0,0.0
3,competence,true,10,2,4,0.9722222222222222,0.0
3,competence,true,10,3,1,0.9681088651676888,0.0
3,competence,true,10,3,2,0.9166666666666666,0.0
3,competence,true,10,3,3,0.9714285714285714,-0.02857142857142858
3,competence,true,10,3,4,0.9722222222222222,0.0
3,competence,true,10,4,1,0.9681088651676888,0.0
3,competence,true,10,4,2,0.9166666666666666,0.0
3,competence,true,10,4,3,1.0,0.0
3,competence,true,10,4,4,0.9722222222222222,0.0
3,competence,true,20,1,1,0.9720771191359427,0.003968253968253954
3,competence,true,20,1,2,0.9444444444444444,0.02777777777777779
3,competence,true,20,1,3,0.9714285714285714,-0.02857142857142858
3,competence,true,20,1,4,0.9722222222222222,0.0
3,competence,true,20,2,1,0.9760453731041966,0.007936507936507797
3,competence,true,20,2,2,0.9166666666666666,0.0
3,competence,true,20,2,3,0.9714285714285714,-0.02857142857142858
3,competence,true,20,2,4,0.9722222222222222,0.0
3,competence,true,20,3,1,0.9681088651676888,0.0
3,competence,true,20,3,2,0.9166666666666666,0.0
3,competence,true,20,3,3,0.9714285714285714,-0.02857142857142858
3,competence,true,20,3,4,0.9722222222222222,0.0
3,competence,true,20,4,1,0.9681088651676888,0.0
3,competence,true,20,4,2,0.9166666666666666,0.0
3,competence,true,20,4,3,1.0,0.0
3,competence,true,20,4,4,0.9722222222222222,0.0
3,competence,true,40,1,1,0.9681088651676888,0.0
3,competence,true,40,1,2,0.9444444444444444,0.02777777777777779
3,competence,true,40,1,3,0.9714285714285714,-0.02857142857142858
3,competence,true,40,1,4,0.9722222222222222,0.0
3,competence,true,40,2,1,0.9718436924319277,0.0037348272642389047
3,competence,true,40,2,2,0.9444444444444444,0.02777777777777779
3,competence,true,40,2,3,0.9714285714285714,-0.02857142857142858
3,competence,true,40,2,4,0.9722222222222222,0.0
3,competence,true,40,3,1,0.9681088651676888,0.0
3,competence,true,40,3,2,0.9444444444444444,0.02777777777777779
3,competence,true,40,3,3,0.9714285714285714,-0.02857142857142858
3,competence,true,40,3,4,0.9722222222222222,0.0
3,competence,true,40,4,1,0.9681088651676888,0.0
3,competence,true,40,4,2,0.9166666666666666,0.0
3,competence,true,40,4,3,1.0,0.0
3,competence,true,40,4,4,0.9722222222222222,0.0
3,random,pseudo,5,1,1,0.9681088651676888,0.0
3,random,pseudo,5,1,2,0.9166666666666666,0.0
3,random,pseudo,5,1,3,0.9714285714285714,-0.02857142857142858
3,random,pseudo,5,1,4,0.9722222222222222,0.0
3,random,pseudo,5,2,1,0.9720771191359426,0.003968253968253843
3,random,pseudo,5,2,2,0.9444444444444444,0.02777777777777779
3,random,pseudo,5,2,3,0.9714285714285714,-0.02857142857142858
3,random,pseudo,5,2,4,0.9722222222222222,0.0
3,random,pseudo,5,3,1,0.9642478613066848,-0.0038610038610039643
3,random,pseudo,5,3,2,0.9722222222222222,0.05555555555555558
3,random,pseudo,5,3,3,1.0,0.0
3,random,pseudo,5,3,4,0.9722222222222222,0.0
3,random,pseudo,5,4,1,0.9760453731041966,0.007936507936507797
3,random,pseudo,5,4,2,0.9444444444444444,0.02777777777777779
3,random,pseudo,5,4,3,1.0,0.0
3,random,pseudo,5,4,4,0.9722222222222222,0.0
3,random,pseudo,10,1,1,0.9720771191359427,0.003968253968253954
3,random,pseudo,10,1,2,0.9166666666666666,0.0
3,random,pseudo,10,1,3,1.0,0.0
3,random,pseudo,10,1,4,0.9722222222222222,0.0
3,random,pseudo,10,2,1,0.9682161152749388,0.00010725010724998985
3,random,pseudo,10,2,2,0.9444444444444444,0.02777777777777779
3,random,pseudo,10,2,3,1.0,0.0
3,random,pseudo,10,2,4,0.9722222222222222,0.0
3,random,pseudo,10,3,1,0.9720771191359426,0.003968253968253843
3,random,pseudo,10,3,2,0.9722222222222222,0.05555555555555558
3,random,pseudo,10,3,3,0.9714285714285714,-0.02857142857142858
3,random,pseudo,10,3,4,0.9722222222222222,0.0
3,random,pseudo,10,4,1,0.9681088651676888,0.0
3,random,pseudo,10,4,2,0.9166666666666666,0.0
3,random,pseudo,10,4,3,0.9714285714285714,-0.02857142857142858
3,random,pseudo,10,4,4,0.9722222222222222,0.0
3,random,pseudo,20,1,1,0.9602796073384309,-0.007829257829257918
3,random,pseudo,20,1,2,0.9166666666666666,0.0
3,random,pseudo,20,1,3,0.9714285714285714,-0.02857142857142858
3,random,pseudo,20,1,4,0.9722222222222222,0.0
3,random,pseudo,20,2,1,0.9682161152749388,0.00010725010724998985
3,random,pseudo,20,2,2,0.9166666666666666,0.0
3,random,pseudo,20,2,3,0.9714285714285714,-0.02857142857142858
3,random,pseudo,20,2,4,0.9722222222222222,0.0
3,random,pseudo,20,3,1,0.9642478613066848,-0.0038610038610039643
3,random,pseudo,20,3,2,0.9444444444444444,0.02777777777777779
3,random,pseudo,20,3,3,1.0,0.0
3,random,pseudo,20,3,4,0.9722222222222222,0.0
3,random,pseudo,20,4,1,0.9681088651676888,0.0
3,random,pseudo,20,4,2,0.9444444444444444,0.02777777777777779
3,random,pseudo,20,4,3,0.9714285714285714,-0.02857142857142858
3,random,pseudo,20,4,4,0.9722222222222222,0.0
3,random,pseudo,40,1,1,0.9601723572311808,-0.00793650793650802
3,random,pseudo,40,1,2,0.9722222222222222,0.05555555555555558
3,random,pseudo,40,1,3,0.9714285714285714,-0.02857142857142858
3,random,pseudo,40,1,4,0.9722222222222222,0.0
3,random,pseudo,40,2,1,0.9721843692431928,0.004075504075504055
3,random,pseudo,40,2,2,0.9166666666666666,0.0
3,random,pseudo,40,2,3,0.9714285714285714,-0.02857142857142858
3,random,pseudo,40,2,4,0.9722222222222222,0.0
3,random,pseudo,40,3,1,0.9720771191359426,0.003968253968253843
3,random,pseudo,40,3,2,0.9722222222222222,0.05555555555555558
3,random,pseudo,40,3,3,0.9714285714285714,-0.02857142857142858
3,random,pseudo,40,3,4,0.9722222222222222,0.0
3,random,pseudo,40,4,1,0.9681088651676888,0.0
3,random,pseudo,40,4,2,0.9444444444444444,0.02777777777777779
3,random,pseudo,40,4,3,0.9714285714285714,-0.02857142857142858
3,random,pseudo,40,4,4,0.9722222222222222,0.0
3,random,true,5,1,1,0.9681088651676888,0.0
3,random,true,5,1,2,0.9166666666666666,0.0
3,random,true,5,1,3,0.9714285714285714,-0.02857142857142858
3,random,true,5,1,4,0.9722222222222222,0.0
3,random,true,5,2,1,0.9720771191359426,0.003968253968253843
3,random,true,5,2,2,0.9444444444444444,0.02777777777777779
3,random,true,5,2,3,0.9714285714285714,-0.02857142857142858
3,random,true,5,2,4,0.9722222222222222,0.0
3,random,true,5,3,1,0.9681088651676888,0.0
3,random,true,5,3,2,0.9166666666666666,0.0
3,random,true,5,3,3,1.0,0.0
3,random,true,5,3,4,0.9722222222222222,0.0
3,random,true,5,4,1,0.9760453731041966,0.007936507936507797
3,random,true,5,4,2,0.9444444444444444,0.02777777777777779
3,random,true,5,4,3,1.0,0.0
3,random,true,5,4,4,0.9722222222222222,0.0
3,random,true,10,1,1,0.9720771191359427,0.003968253968253954
3,random,true,10,1,2,0.9166666666666666,0.0
3,random,true,10,1,3,1.0,0.0
3,random,true,10,1,4,0.9722222222222222,0.0
3,random,true,10,2,1,0.9641406111994348,-0.003968253968253954
3,random,true,10,2,2,0.9444444444444444,0.02777777777777779
3,random,true,10,2,3,1.0,0.0
3,random,true,10,2,4,0.9722222222222222,0.0
3,random,true,10,3,1,0.9681088651676888,0.0
3,random,true,10,3,2,0.9166666666666666,0.0
3,random,true,10,3,3,1.0,0.0
3,random,true,10,3,4,0.9722222222222222,0.0
3,random,true,10,4,1,0.9681088651676888,0.0
3,random,true,10,4,2,0.9166666666666666,0.0
3,random,true,10,4,3,0.9714285714285714,-0.02857142857142858
3,random,true,10,4,4,0.9722222222222222,0.0
3,random,true,20,1,1,0.9602796073384309,-0.007829257829257918
3,random,true,20,1,2,0.9166666666666666,0.0
3,random,true,20,1,3,0.9714285714285714,-0.02857142857142858
3,random,true,20,1,4,0.9722222222222222,0.0
3,random,true,20,2,1,0.9641406111994348,-0.003968253968253954
3,random,true,20,2,2,0.9166666666666666,0.0
3,random,true,20,2,3,0.9714285714285714,-0.02857142857142858
3,random,true,20,2,4,0.9722222222222222,0.0
3,random,true,20,3,1,0.9681088651676888,0.0
3,random,true,20,3,2,0.9166666666666666,0.0
3,random,true,20,3,3,1.0,0.0
3,random,true,20,3,4,0.9722222222222222,0.0
3,random,true,20,4,1,0.9681088651676888,0.0
3,random,true,20,4,2,0.9444444444444444,0.02777777777777779
3,random,true,20,4,3,0.9714285714285714,-0.02857142857142858
