seed,grouping,label_mode,budget,i,j,classes_i,classes_j,actual_examples_i,actual_examples_j,v0,vi,vj,vij,gamma
3,competence,true,5,2,4,[9],[0],5,5,0.966565094506271,0.966565094506271,0.9693428722840487,0.966565094506271,-0.002777777777777657
3,competence,true,5,3,4,[2],[0],5,5,0.966565094506271,0.966565094506271,0.9693428722840487,0.966565094506271,-0.002777777777777657
3,competence,true,10,1,2,"[1,3,4,5,6,7,8]",[9],10,10,0.966565094506271,0.966565094506271,0.9693428722840487,0.9721206500618266,0.002777777777777879
3,competence,true,10,1,3,"[1,3,4,5,6,7,8]",[2],10,10,0.966565094506271,0.966565094506271,0.963707951649128,0.963707951649128,0.0
3,competence,true,10,1,4,"[1,3,4,5,6,7,8]",[0],10,10,0.966565094506271,0.966565094506271,0.966565094506271,0.966565094506271,0.0
3,competence,true,10,2,3,[9],[2],10,10,0.966565094506271,0.9693428722840487,0.963707951649128,0.9692635072046837,0.00277777777777799
3,competence,true,10,2,4,[9],[0],10,10,0.966565094506271,0.9693428722840487,0.966565094506271,0.9693428722840487,0.0
3,competence,true,10,3,4,[2],[0],10,10,0.966565094506271,0.963707951649128,0.966565094506271,0.963707951649128,0.0
3,competence,true,20,1,2,"[1,3,4,5,6,7,8]",[9],20,20,0.966565094506271,0.9692635072046837,0.9692635072046837,0.9663223307340955,-0.005639589169000869
3,competence,true,20,1,3,"[1,3,4,5,6,7,8]",[2],20,20,0.966565094506271,0.9692635072046837,0.963707951649128,0.9720412849824616,0.005634920634920881
3,competence,true,20,1,4,"[1,3,4,5,6,7,8]",[0],20,20,0.966565094506271,0.9692635072046837,0.966565094506271,0.9692635072046837,0.0
3,competence,true,20,2,3,[9],[2],20,20,0.966565094506271,0.9692635072046837,0.963707951649128,0.9692635072046837,0.0028571428571430024
3,competence,true,20,2,4,[9],[0],20,20,0.966565094506271,0.9692635072046837,0.966565094506271,0.9692635072046837,0.0
3,competence,true,20,3,4,[2],[0],20,20,0.966565094506271,0.963707951649128,0.966565094506271,0.963707951649128,0.0
3,competence,true,40,1,2,"[1,3,4,5,6,7,8]",[9],40,36,0.966565094506271,0.9664857294269058,0.9691001085118733,0.9692635072046837,0.00024276377217558043
3,competence,true,40,1,3,"[1,3,4,5,6,7,8]",[2],40,35,0.966565094506271,0.9664857294269058,0.9664857294269058,0.9692635072046837,0.0028571428571431134
3,competence,true,40,1,4,"[1,3,4,5,6,7,8]",[0],40,36,0.966565094506271,0.9664857294269058,0.966565094506271,0.9664857294269058,0.0
3,competence,true,40,2,3,[9],[2],36,35,0.966565094506271,0.9691001085118733,0.9664857294269058,0.9665608045019811,-0.0024599389305269836
3,competence,true,40,2,4,[9],[0],36,36,0.966565094506271,0.9691001085118733,0.966565094506271,0.9691001085118733,0.0
3,competence,true,40,3,4,[2],[0],35,36,0.966565094506271,0.9664857294269058,0.966565094506271,0.9664857294269058,0.0
3,random,pseudo,5,1,2,"[0,2,4,5,6,7,9]",[8],5,5,0.966565094506271,0.963707951649128,0.9692635072046837,0.9664857294269058,7.936507936512349e-05
3,random,pseudo,5,1,3,"[0,2,4,5,6,7,9]",[3],5,5,0.966565094506271,0.963707951649128,0.9694179473591238,0.9665608045019809,1.1102230246251565e-16
3,random,pseudo,5,1,4,"[0,2,4,5,6,7,9]",[1],5,5,0.966565094506271,0.963707951649128,0.9748984278396045,0.9720412849824616,1.1102230246251565e-16
3,random,pseudo,5,2,3,[8],[3],5,5,0.966565094506271,0.9692635072046837,0.9694179473591238,0.9637830267242032,-0.008333333333333193
3,random,pseudo,5,2,4,[8],[1],5,5,0.966565094506271,0.9692635072046837,0.9748984278396045,0.9720412849824616,-0.005555555555555536
3,random,pseudo,5,3,4,[3],[1],5,5,0.966565094506271,0.9694179473591238,0.9748984278396045,0.9721163600575364,-0.00563492063492077
3,random,pseudo,10,1,2,"[0,2,4,5,6,7,9]",[8],10,10,0.966565094506271,0.9693428722840487,0.9694179473591239,0.9694179473591239,-0.002777777777777657
3,random,pseudo,10,1,3,"[0,2,4,5,6,7,9]",[3],10,10,0.966565094506271,0.9693428722840487,0.9720412849824613,0.9720412849824613,-0.002777777777777657
3,random,pseudo,10,1,4,"[0,2,4,5,6,7,9]",[1],10,10,0.966565094506271,0.9693428722840487,0.963707951649128,0.963707951649128,-0.002777777777777657
3,random,pseudo,10,2,3,[8],[3],10,10,0.966565094506271,0.9694179473591239,0.9720412849824613,0.9694136573548338,-0.005480480480480443
3,random,pseudo,10,2,4,[8],[1],10,10,0.966565094506271,0.9694179473591239,0.963707951649128,0.9665608045019809,0.0
3,random,pseudo,10,3,4,[3],[1],10,10,0.966565094506271,0.9720412849824613,0.963707951649128,0.9720412849824613,0.0028571428571430024
3,random,pseudo,20,1,2,"[0,2,4,5,6,7,9]",[8],20,20,0.966565094506271,0.9582274711686475,0.963783026724203,0.963783026724203,0.008337623337623556
3,random,pseudo,20,1,3,"[0,2,4,5,6,7,9]",[3],20,20,0.966565094506271,0.9582274711686475,0.966640169581346,0.9610052489464254,0.002702702702702897
3,random,pseudo,20,1,4,"[0,2,4,5,6,7,9]",[1],20,20,0.966565094506271,0.9582274711686475,0.9664857294269058,0.9610052489464254,0.0028571428571431134
3,random,pseudo,20,2,3,[8],[3],20,20,0.966565094506271,0.963783026724203,0.966640169581346,0.9665608045019811,0.002702702702703119
3,random,pseudo,20,2,4,[8],[1],20,20,0.966565094506271,0.963783026724203,0.9664857294269058,0.9665608045019809,0.0028571428571431134
3,random,pseudo,20,3,4,[3],[1],20,20,0.966565094506271,0.966640169581346,0.9664857294269058,0.9665608045019809,1.1102230246251565e-16
3,random,pseudo,40,1,2,"[0,2,4,5,6,7,9]",[8],40,35,0.966565094506271,0.963707951649128,0.9665608045019809,0.9554496933908698,-0.00825396825396807
3,random,pseudo,40,1,3,"[0,2,4,5,6,7,9]",[3],40,37,0.966565094506271,0.963707951649128,0.9720412849824613,0.9692635072046836,7.936507936523451e-05
3,random,pseudo,40,1,4,"[0,2,4,5,6,7,9]",[1],40,36,0.966565094506271,0.963707951649128,0.9664857294269058,0.9607667751785399,-0.0028618113912228793
3,random,pseudo,40,2,3,[8],[3],35,37,0.966565094506271,0.9665608045019809,0.9720412849824613,0.9721163600575364,7.936507936523451e-05
3,random,pseudo,40,2,4,[8],[1],35,36,0.966565094506271,0.9665608045019809,0.9664857294269058,0.9693385822797588,0.0028571428571431134
3,random,pseudo,40,3,4,[3],[1],37,36,0.966565094506271,0.9720412849824613,0.9664857294269058,0.9720412849824613,7.936507936523451e-05
3,random,true,5,1,2,"[0,2,4,5,6,7,9]",[8],5,5,0.966565094506271,0.963707951649128,0.9692635072046837,0.9664857294269058,7.936507936512349e-05
3,random,true,5,1,3,"[0,2,4,5,6,7,9]",[3],5,5,0.966565094506271,0.963707951649128,0.966565094506271,0.9664857294269058,0.002777777777777768
3,random,true,5,1,4,"[0,2,4,5,6,7,9]",[1],5,5,0.966565094506271,0.963707951649128,0.9748984278396045,0.9720412849824616,1.1102230246251565e-16
3,random,true,5,2,3,[8],[3],5,5,0.966565094506271,0.9692635072046837,0.966565094506271,0.9664857294269058,-0.002777777777777879
3,random,true,5,2,4,[8],[1],5,5,0.966565094506271,0.9692635072046837,0.9748984278396045,0.9720412849824616,-0.005555555555555536
3,random,true,5,3,4,[3],[1],5,5,0.966565094506271,0.966565094506271,0.9748984278396045,0.9721206500618266,-0.002777777777777879
3,random,true,10,1,2,"[0,2,4,5,6,7,9]",[8],10,10,0.966565094506271,0.9693428722840487,0.966565094506271,0.966565094506271,-0.002777777777777657
3,random,true,10,1,3,"[0,2,4,5,6,7,9]",[3],10,10,0.966565094506271,0.9693428722840487,0.966565094506271,0.966565094506271,-0.002777777777777657
3,random,true,10,1,4,"[0,2,4,5,6,7,9]",[1],10,10,0.966565094506271,0.9693428722840487,0.963707951649128,0.963707951649128,-0.002777777777777657
3,random,true,10,2,3,[8],[3],10,10,0.966565094506271,0.966565094506271,0.966565094506271,0.9637873167284932,-0.002777777777777879
3,random,true,10,2,4,[8],[1],10,10,0.966565094506271,0.966565094506271,0.963707951649128,0.9609301738713503,-0.002777777777777768
3,random,true,10,3,4,[3],[1],10,10,0.966565094506271,0.966565094506271,0.963707951649128,0.9637873167284932,7.936507936512349e-05
3,random,true,20,1,2,"[0,2,4,5,6,7,9]",[8],20,20,0.966565094506271,0.9582274711686475,0.9609301738713503,0.9609301738713503,0.008337623337623556
3,random,true,20,1,3,"[0,2,4,5,6,7,9]",[3],20,20,0.966565094506271,0.9582274711686475,0.966565094506271,0.9610846140257904,0.0028571428571428914
3,random,true,20,1,4,"[0,2,4,5,6,7,9]",[1],20,20,0.966565094506271,0.9582274711686475,0.9664857294269058,0.9610052489464254,0.0028571428571431134
3,random,true,20,2,3,[8],[3],20,20,0.966565094506271,0.9609301738713503,0.966565094506271,0.9609301738713503,0.0
3,random,true,20,2,4,[8],[1],20,20,0.966565094506271,0.9609301738713503,0.9664857294269058,0.9664857294269058,0.00563492063492077
3,random,true,20,3,4,[3],[1],20,20,0.966565094506271,0.966565094506271,0.9664857294269058,0.9692635072046836,0.002777777777777768
3,random,true,40,1,2,"[0,2,4,5,6,7,9]",[8],40,35,0.966565094506271,0.9693428722840489,0.9664857294269058,0.9607667751785399,-0.00849673202614376
3,random,true,40,1,3,"[0,2,4,5,6,7,9]",[3],40,37,0.966565094506271,0.9693428722840489,0.966565094506271,0.9693428722840489,0.0
3,random,true,40,1,4,"[0,2,4,5,6,7,9]",[1],40,36,0.966565094506271,0.9693428722840489,0.9664857294269058,0.9692635072046837,0.0
3,random,true,40,2,3,[8],[3],35,37,0.966565094506271,0.9664857294269058,0.966565094506271,0.963707951649128,-0.002777777777777768
3,random,true,40,2,4,[8],[1],35,36,0.966565094506271,0.9664857294269058,0.9664857294269058,0.9692635072046837,0.0028571428571431134
3,random,true,40,3,4,[3],[1],37,36,0.966565094506271,0.966565094506271,0.9664857294269058,0.963707951649128,-0.002777777777777768
4,competence,pseudo,5,1,2,"[4,7,9]","[1,6,8]",5,5,0.9613098392510157,0.9613098392510157,0.9613098392510157,0.9613098392510157,0.0
4,competence,pseudo,5,1,3,"[4,7,9]","[0,5]",5,5,0.9613098392510157,0.9613098392510157,0.9613098392510157,0.9613098392510157,0.0
4,competence,pseudo,5,1,4,"[4,7,9]","[2,3]",5,5,0.9613098392510157,0.9613098392510157,0.9613098392510157,0.9613098392510157,0.0
4,competence,pseudo,5,2,3,"[1,6,8]","[0,5]",5,5,0.9613098392510157,0.9613098392510157,0.9613098392510157,0.9613098392510157,0.0
4,competence,pseudo,5,2,4,"[1,6,8]","[2,3]",5,5,0.9613098392510157,0.9613098392510157,0.9613098392510157,0.9613098392510157,0.0
4,competence,pseudo,5,3,4,"[0,5]","[2,3]",5,5,0.9613098392510157,0.9613098392510157,0.9613098392510157,0.9613098392510157,0.0
4,competence,pseudo,10,1,2,"[4,7,9]","[1,6,8]",10,10,0.9613098392510157,0.9640125419537183,0.9586071365483131,0.9558293587705352,-0.005480480480480554
4,competence,pseudo,10,1,3,"[4,7,9]","[0,5]",10,10,0.9613098392510157,0.9640125419537183,0.9640125419537183,0.9640125419537183,-0.002702702702702675
4,competence,pseudo,10,1,4,"[4,7,9]","[2,3]",10,10,0.9613098392510157,0.9640125419537183,0.9642510157216039,0.9642510157216039,-0.002702702702702675
4,competence,pseudo,10,2,3,"[1,6,8]","[0,5]",10,10,0.9613098392510157,0.9586071365483131,0.9640125419537183,0.9586071365483131,-0.002702702702702675
4,competence,pseudo,10,2,4,"[1,6,8]","[2,3]",10,10,0.9613098392510157,0.9586071365483131,0.9642510157216039,0.9615483130189013,0.0
4,competence,pseudo,10,3,4,"[0,5]","[2,3]",10,10,0.9613098392510157,0.9640125419537183,0.9642510157216039,0.9642510157216039,-0.002702702702702675
4,competence,pseudo,20,1,2,"[4,7,9]","[1,6,8]",20,20,0.9613098392510157,0.9613098392510157,0.9640876170287935,0.9667903197314962,0.002702702702702675
4,competence,pseudo,20,1,3,"[4,7,9]","[0,5]",20,20,0.9613098392510157,0.9613098392510157,0.9613098392510157,0.9585320614732378,-0.002777777777777879
4,competence,pseudo,20,1,4,"[4,7,9]","[2,3]",20,20,0.9613098392510157,0.9613098392510157,0.9640125419537183,0.9585320614732378,-0.005480480480480554
4,competence,pseudo,20,2,3,"[1,6,8]","[0,5]",20,20,0.9613098392510157,0.9640876170287935,0.9613098392510157,0.9640876170287935,0.0
4,competence,pseudo,20,2,4,"[1,6,8]","[2,3]",20,20,0.9613098392510157,0.9640876170287935,0.9640125419537183,0.9667903197314962,0.0
4,competence,pseudo,20,3,4,"[0,5]","[2,3]",20,20,0.9613098392510157,0.9613098392510157,0.9640125419537183,0.9640125419537183,0.0
